Filename,ID,mge_params,n_reads_in,n_reads_aligned,n_reads_skipped,ref_length,cov_min,cov_max,cov_avg,cov_med,cleaning_input_reads,cleaning_kept_reads,cleaning_removed_human,cleaning_removed_at,cleaning_removed_outlier,cleaning_ambig_bases,cleaning_cov_percent,cleaning_cov_avg,cleaning_cov_max,cleaning_cov_min
BSNTN2239-24_r_1_s_100_BSNTN2239-24,BSNTN2239-24,r_1_s_100,843,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2197-24_r_1.3_s_100_BSNTN2197-24,BSNTN2197-24,r_1.3_s_100,16357839,94,13,1569,0.0,18.0,5.108986615678776,4.0,94,90,0,2,2,0,78.39,6.52,18.0,1.0
BSNTN2261-24_r_1_s_50_BSNTN2261-24,BSNTN2261-24,r_1_s_50,30680978,570,921,1569,0.0,141.0,18.466539196940726,12.0,570,407,14,124,25,0,95.98,19.24,141.0,2.0
BSNTN2277-24_r_1.5_s_100_BSNTN2277-24,BSNTN2277-24,r_1.5_s_100,11691471,635,125,1533,0.0,84.0,36.4853228962818,39.0,635,619,4,7,5,0,97.26,37.51,84.0,2.0
BSNTN2232-24_r_1.5_s_100_BSNTN2232-24,BSNTN2232-24,r_1.5_s_100,12868832,13,10,1569,0.0,5.0,0.7495219885277247,0.0,13,12,0,1,0,0,27.92,2.68,5.0,1.0
BSNTN2199-24_r_1_s_50_BSNTN2199-24,BSNTN2199-24,r_1_s_50,538,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2260-24_r_1_s_50_BSNTN2260-24,BSNTN2260-24,r_1_s_50,8117731,53,54,1569,0.0,14.0,1.8776290630975143,0.0,53,44,3,4,2,0,49.33,3.81,14.0,1.0
BSNTN2270-24_r_1.5_s_50_BSNTN2270-24,BSNTN2270-24,r_1.5_s_50,14495898,62,679,1569,0.0,14.0,1.9904397705544934,0.0,62,54,0,6,2,0,47.61,4.18,14.0,2.0
BSNTN2249-24_r_1_s_100_BSNTN2249-24,BSNTN2249-24,r_1_s_100,13942875,69,12,1569,0.0,14.0,4.1223709369024855,4.0,69,57,0,11,1,0,75.53,5.46,14.0,2.0
BSNTN2196-24_r_1.3_s_50_BSNTN2196-24,BSNTN2196-24,r_1.3_s_50,625,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2267-24_r_1.5_s_50_BSNTN2267-24,BSNTN2267-24,r_1.5_s_50,643,0,2,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2225-24_r_1.5_s_50_BSNTN2225-24,BSNTN2225-24,r_1.5_s_50,391,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2278-24_r_1.3_s_100_BSNTN2278-24,BSNTN2278-24,r_1.3_s_100,3255521,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2222-24_r_1.5_s_100_BSNTN2222-24,BSNTN2222-24,r_1.5_s_100,9754035,42,30,1569,0.0,10.0,2.2581261950286806,2.0,42,42,0,0,0,0,51.63,4.37,10.0,2.0
BSNTN2236-24_r_1_s_50_BSNTN2236-24,BSNTN2236-24,r_1_s_50,329,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2277-24_r_1.3_s_50_BSNTN2277-24,BSNTN2277-24,r_1.3_s_50,11691471,1537,407,1533,8.0,141.0,65.32093933463797,67.0,1537,1453,4,72,8,0,100.0,65.32,141.0,8.0
BSNTN2254-24_r_1_s_50_BSNTN2254-24,BSNTN2254-24,r_1_s_50,12714138,4211,162,1539,0.0,749.0,156.1851851851852,124.0,4211,3964,0,129,118,0,97.27,160.57,749.0,1.0
BSNTN2214-24_r_1.5_s_100_BSNTN2214-24,BSNTN2214-24,r_1.5_s_100,16222403,59,84,1569,0.0,21.0,3.478011472275335,2.0,59,54,0,4,1,0,60.23,5.77,21.0,1.0
BSNTN2205-24_r_1.3_s_100_BSNTN2205-24,BSNTN2205-24,r_1.3_s_100,7011030,30,22,1533,0.0,8.0,1.9256360078277885,2.0,30,26,2,2,0,0,57.14,3.37,8.0,1.0
BSNTN2231-24_r_1.3_s_100_BSNTN2231-24,BSNTN2231-24,r_1.3_s_100,6377174,68,2,1533,0.0,12.0,3.9021526418786694,4.0,68,64,0,4,0,0,90.41,4.32,12.0,1.0
BSNTN2222-24_r_1.3_s_50_BSNTN2222-24,BSNTN2222-24,r_1.3_s_50,9754035,172,331,1569,0.0,22.0,6.512428298279159,6.0,172,151,8,11,2,0,74.95,8.69,22.0,2.0
BSNTN2254-24_r_1.5_s_50_BSNTN2254-24,BSNTN2254-24,r_1.5_s_50,12714138,3160,1213,1539,0.0,729.0,116.35477582846003,75.0,3160,3060,0,40,60,0,90.25,128.92,729.0,2.0
BSNTN2256-24_r_1.5_s_100_BSNTN2256-24,BSNTN2256-24,r_1.5_s_100,8330637,12,14,1569,0.0,6.0,0.5659655831739961,0.0,12,12,0,0,0,0,16.06,3.52,6.0,2.0
BSNTN2226-24_r_1.3_s_100_BSNTN2226-24,BSNTN2226-24,r_1.3_s_100,12674378,87,11,1569,0.0,18.0,4.390057361376673,4.0,87,84,0,2,1,0,72.85,6.03,18.0,2.0
BSNTN2216-24_r_1.3_s_100_BSNTN2216-24,BSNTN2216-24,r_1.3_s_100,593,2,0,1533,0.0,2.0,0.17221135029354206,0.0,2,2,0,0,0,0,8.61,2.0,2.0,2.0
BSNTN2234-24_r_1_s_50_BSNTN2234-24,BSNTN2234-24,r_1_s_50,13179321,806,1269,1533,4.0,78.0,30.40900195694716,26.0,806,775,0,19,12,0,100.0,30.41,78.0,4.0
BSNTN2259-24_r_1.5_s_100_BSNTN2259-24,BSNTN2259-24,r_1.5_s_100,248,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2258-24_r_1.5_s_50_BSNTN2258-24,BSNTN2258-24,r_1.5_s_50,6130811,162,530,1569,0.0,42.0,7.267686424474188,4.0,162,151,0,7,4,0,63.86,11.38,42.0,2.0
BSNTN2210-24_r_1_s_100_BSNTN2210-24,BSNTN2210-24,r_1_s_100,308,2,0,1569,0.0,2.0,0.0994263862332696,0.0,2,2,0,0,0,0,4.97,2.0,2.0,2.0
BSNTN2219-24_r_1.5_s_100_BSNTN2219-24,BSNTN2219-24,r_1.5_s_100,785,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2278-24_r_1_s_100_BSNTN2278-24,BSNTN2278-24,r_1_s_100,3255521,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2199-24_r_1.5_s_100_BSNTN2199-24,BSNTN2199-24,r_1.5_s_100,538,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2253-24_r_1_s_50_BSNTN2253-24,BSNTN2253-24,r_1_s_50,477,2,0,1539,0.0,2.0,0.06627680311890838,0.0,2,2,0,0,0,0,3.31,2.0,2.0,2.0
BSNTN2187-24_r_1.3_s_100_BSNTN2187-24,BSNTN2187-24,r_1.3_s_100,367,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2249-24_r_1.5_s_50_BSNTN2249-24,BSNTN2249-24,r_1.5_s_50,13942875,91,784,1569,0.0,16.0,3.390057361376673,2.0,91,88,0,1,2,0,66.35,5.11,16.0,2.0
BSNTN2230-24_r_1.5_s_100_BSNTN2230-24,BSNTN2230-24,r_1.5_s_100,264,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2280-24_r_1.5_s_100_BSNTN2280-24,BSNTN2280-24,r_1.5_s_100,16218608,236,218,1569,0.0,49.0,14.848948374760994,14.0,236,235,0,0,1,0,77.82,19.08,49.0,2.0
BSNTN2238-24_r_1.5_s_50_BSNTN2238-24,BSNTN2238-24,r_1.5_s_50,671,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2272-24_r_1.5_s_50_BSNTN2272-24,BSNTN2272-24,r_1.5_s_50,5310131,8,80,1569,0.0,6.0,0.2829827915869981,0.0,8,6,2,0,0,0,12.43,2.28,6.0,1.0
BSNTN2237-24_r_1_s_50_BSNTN2237-24,BSNTN2237-24,r_1_s_50,225,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2224-24_r_1.5_s_100_BSNTN2224-24,BSNTN2224-24,r_1.5_s_100,447,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2197-24_r_1.5_s_100_BSNTN2197-24,BSNTN2197-24,r_1.5_s_100,16357839,66,41,1569,0.0,16.0,3.5009560229445507,2.0,66,66,0,0,0,0,60.61,5.78,16.0,2.0
BSNTN2223-24_r_1_s_50_BSNTN2223-24,BSNTN2223-24,r_1_s_50,4153619,96,121,1569,0.0,19.0,4.782026768642448,4.0,96,60,12,20,4,0,70.75,6.76,19.0,1.0
BSNTN2227-24_r_1.5_s_100_BSNTN2227-24,BSNTN2227-24,r_1.5_s_100,369,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2250-24_r_1.5_s_100_BSNTN2250-24,BSNTN2250-24,r_1.5_s_100,625,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2274-24_r_1.3_s_100_BSNTN2274-24,BSNTN2274-24,r_1.3_s_100,7943938,475,6,1533,6.0,96.0,26.64774951076321,22.0,475,468,0,3,4,0,100.0,26.65,96.0,6.0
BSNTN2190-24_r_1.5_s_50_BSNTN2190-24,BSNTN2190-24,r_1.5_s_50,17461681,417,1492,1569,0.0,102.0,15.988527724665392,12.0,417,410,0,3,4,0,78.2,20.44,102.0,2.0
BSNTN2266-24_r_1.3_s_100_BSNTN2266-24,BSNTN2266-24,r_1.3_s_100,239,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2256-24_r_1_s_100_BSNTN2256-24,BSNTN2256-24,r_1_s_100,8330637,20,6,1569,0.0,10.0,1.0210325047801148,0.0,20,18,0,2,0,0,26.2,3.9,10.0,2.0
BSNTN2272-24_r_1.3_s_100_BSNTN2272-24,BSNTN2272-24,r_1.3_s_100,5310131,4,14,1569,0.0,2.0,0.30592734225621415,0.0,4,2,2,0,0,0,17.02,1.8,2.0,1.0
BSNTN2218-24_r_1.5_s_100_BSNTN2218-24,BSNTN2218-24,r_1.5_s_100,12318774,38,16,1533,0.0,10.0,1.9315068493150684,0.0,38,38,0,0,0,0,49.71,3.89,10.0,1.0
BSNTN2255-24_r_1_s_50_BSNTN2255-24,BSNTN2255-24,r_1_s_50,644,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2264-24_r_1_s_100_BSNTN2264-24,BSNTN2264-24,r_1_s_100,5448931,24,15,1533,0.0,8.0,1.5185909980430528,0.0,24,18,0,6,0,0,41.1,3.7,8.0,2.0
BSNTN2222-24_r_1.3_s_100_BSNTN2222-24,BSNTN2222-24,r_1.3_s_100,9754035,64,8,1569,0.0,20.0,3.64244741873805,2.0,64,56,8,0,0,0,61.57,5.92,20.0,2.0
BSNTN2232-24_r_1_s_50_BSNTN2232-24,BSNTN2232-24,r_1_s_50,12868832,308,543,1569,0.0,30.0,9.284894837476099,8.0,308,263,0,24,21,0,88.15,10.53,30.0,1.0
BSNTN2209-24_r_1_s_50_BSNTN2209-24,BSNTN2209-24,r_1_s_50,17611801,299,224,1710,0.0,68.0,7.885964912280702,6.0,299,237,0,47,15,0,76.49,10.31,68.0,1.0
BSNTN2205-24_r_1_s_50_BSNTN2205-24,BSNTN2205-24,r_1_s_50,7011030,133,54,1533,0.0,16.0,5.610567514677104,6.0,133,96,2,23,12,0,86.89,6.46,16.0,1.0
BSNTN2209-24_r_1.5_s_50_BSNTN2209-24,BSNTN2209-24,r_1.5_s_50,17611801,100,423,1710,0.0,26.0,2.0842105263157893,0.0,100,77,0,18,5,0,32.98,6.32,26.0,1.0
BSNTN2209-24_r_1.3_s_100_BSNTN2209-24,BSNTN2209-24,r_1.3_s_100,17611801,4,5,1710,0.0,2.0,0.18947368421052632,0.0,4,4,0,0,0,0,9.47,2.0,2.0,2.0
BSNTN2234-24_r_1.3_s_100_BSNTN2234-24,BSNTN2234-24,r_1.3_s_100,13179321,287,0,1533,0.0,47.0,15.516634050880626,14.0,287,282,0,0,5,0,96.48,16.08,47.0,2.0
BSNTN2271-24_r_1_s_100_BSNTN2271-24,BSNTN2271-24,r_1_s_100,5280865,5,3,1569,0.0,5.0,0.2829827915869981,0.0,5,4,0,0,1,0,8.41,3.36,5.0,1.0
BSNTN2204-24_r_1.3_s_50_BSNTN2204-24,BSNTN2204-24,r_1.3_s_50,314,2,0,1533,0.0,2.0,0.050880626223091974,0.0,2,2,0,0,0,0,2.54,2.0,2.0,2.0
BSNTN2234-24_r_1.5_s_100_BSNTN2234-24,BSNTN2234-24,r_1.5_s_100,13179321,279,8,1533,0.0,47.0,14.984344422700588,13.0,279,275,0,0,4,0,95.89,15.63,47.0,2.0
BSNTN2218-24_r_1.3_s_100_BSNTN2218-24,BSNTN2218-24,r_1.3_s_100,12318774,50,4,1533,0.0,10.0,2.563600782778865,2.0,50,50,0,0,0,0,63.6,4.03,10.0,2.0
BSNTN2210-24_r_1.3_s_50_BSNTN2210-24,BSNTN2210-24,r_1.3_s_50,308,2,0,1569,0.0,2.0,0.0994263862332696,0.0,2,2,0,0,0,0,4.97,2.0,2.0,2.0
BSNTN2235-24_r_1.5_s_50_BSNTN2235-24,BSNTN2235-24,r_1.5_s_50,10827474,75,526,1569,0.0,24.0,1.994263862332696,0.0,75,73,0,0,2,0,43.79,4.55,24.0,1.0
BSNTN2272-24_r_1_s_100_BSNTN2272-24,BSNTN2272-24,r_1_s_100,5310131,13,5,1569,0.0,4.0,0.9196940726577438,1.0,13,9,4,0,0,0,50.1,1.84,4.0,1.0
BSNTN2277-24_r_1_s_50_BSNTN2277-24,BSNTN2277-24,r_1_s_50,11691471,1689,255,1533,8.0,154.0,71.76516634050881,72.0,1689,1515,4,160,10,0,100.0,71.77,154.0,8.0
BSNTN2205-24_r_1.5_s_100_BSNTN2205-24,BSNTN2205-24,r_1.5_s_100,7011030,25,27,1533,0.0,6.0,1.553816046966732,1.0,25,24,1,0,0,0,52.25,2.97,6.0,1.0
BSNTN2228-24_r_1.3_s_50_BSNTN2228-24,BSNTN2228-24,r_1.3_s_50,483,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2242-24_r_1.3_s_50_BSNTN2242-24,BSNTN2242-24,r_1.3_s_50,427,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2208-24_r_1.3_s_50_BSNTN2208-24,BSNTN2208-24,r_1.3_s_50,16242103,245,762,1569,0.0,36.0,7.359464627151052,6.0,245,208,0,21,16,0,76.1,9.67,36.0,2.0
BSNTN2273-24_r_1.5_s_50_BSNTN2273-24,BSNTN2273-24,r_1.5_s_50,20057350,118,1126,1569,0.0,21.0,3.860420650095602,2.0,118,114,0,3,1,0,53.54,7.21,21.0,2.0
BSNTN2208-24_r_1_s_100_BSNTN2208-24,BSNTN2208-24,r_1_s_100,16242103,46,9,1569,0.0,8.0,2.5774378585086044,2.0,46,40,0,4,2,0,66.54,3.87,8.0,2.0
BSNTN2273-24_r_1_s_50_BSNTN2273-24,BSNTN2273-24,r_1_s_50,20057350,372,872,1569,0.0,69.0,12.281070745697896,8.0,372,309,0,44,19,0,93.5,13.13,69.0,1.0
BSNTN2272-24_r_1.3_s_50_BSNTN2272-24,BSNTN2272-24,r_1.3_s_50,5310131,12,76,1569,0.0,8.0,0.4818355640535373,0.0,12,10,2,0,0,0,20.65,2.33,8.0,1.0
BSNTN2237-24_r_1.3_s_50_BSNTN2237-24,BSNTN2237-24,r_1.3_s_50,225,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2212-24_r_1.3_s_50_BSNTN2212-24,BSNTN2212-24,r_1.3_s_50,6798774,18,61,1569,0.0,10.0,0.5391969407265774,0.0,18,12,2,4,0,0,9.94,5.42,10.0,2.0
BSNTN2275-24_r_1_s_100_BSNTN2275-24,BSNTN2275-24,r_1_s_100,15578608,255,6,1533,0.0,38.0,14.322896281800391,12.0,255,240,4,10,1,0,98.24,14.58,38.0,2.0
BSNTN2208-24_r_1_s_50_BSNTN2208-24,BSNTN2208-24,r_1_s_50,16242103,393,614,1569,0.0,59.0,12.537284894837477,10.0,393,323,0,42,28,0,93.31,13.44,59.0,2.0
BSNTN2278-24_r_1.5_s_100_BSNTN2278-24,BSNTN2278-24,r_1.5_s_100,3255521,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2246-24_r_1_s_50_BSNTN2246-24,BSNTN2246-24,r_1_s_50,6334596,89,66,1569,0.0,16.0,3.72848948374761,3.0,89,61,0,24,4,0,73.42,5.08,16.0,1.0
BSNTN2278-24_r_1.5_s_50_BSNTN2278-24,BSNTN2278-24,r_1.5_s_50,3255521,0,8,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2237-24_r_1.5_s_100_BSNTN2237-24,BSNTN2237-24,r_1.5_s_100,225,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2231-24_r_1.5_s_100_BSNTN2231-24,BSNTN2231-24,r_1.5_s_100,6377174,60,10,1533,0.0,10.0,3.3463796477495107,4.0,60,58,0,2,0,0,82.58,4.05,10.0,1.0
BSNTN2240-24_r_1.5_s_50_BSNTN2240-24,BSNTN2240-24,r_1.5_s_50,373,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2267-24_r_1.5_s_100_BSNTN2267-24,BSNTN2267-24,r_1.5_s_100,643,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2264-24_r_1.3_s_50_BSNTN2264-24,BSNTN2264-24,r_1.3_s_50,5448931,16,90,1533,0.0,6.0,0.6536203522504892,0.0,16,16,0,0,0,0,29.16,2.24,6.0,2.0
BSNTN2275-24_r_1.3_s_100_BSNTN2275-24,BSNTN2275-24,r_1.3_s_100,15578608,245,16,1533,0.0,34.0,13.645792563600782,12.0,245,240,4,0,1,0,98.24,13.89,34.0,2.0
BSNTN2242-24_r_1.3_s_100_BSNTN2242-24,BSNTN2242-24,r_1.3_s_100,427,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2247-24_r_1.3_s_100_BSNTN2247-24,BSNTN2247-24,r_1.3_s_100,5362043,18,4,1569,0.0,6.0,1.0707456978967496,0.0,18,18,0,0,0,0,31.93,3.35,6.0,2.0
BSNTN2204-24_r_1.5_s_100_BSNTN2204-24,BSNTN2204-24,r_1.5_s_100,314,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2271-24_r_1.5_s_100_BSNTN2271-24,BSNTN2271-24,r_1.5_s_100,5280865,4,4,1569,0.0,4.0,0.20267686424474188,0.0,4,4,0,0,0,0,7.27,2.79,4.0,2.0
BSNTN2270-24_r_1.3_s_100_BSNTN2270-24,BSNTN2270-24,r_1.3_s_100,14495898,16,4,1569,0.0,6.0,0.8604206500956023,0.0,16,16,0,0,0,0,27.34,3.15,6.0,2.0
BSNTN2196-24_r_1.5_s_50_BSNTN2196-24,BSNTN2196-24,r_1.5_s_50,625,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2248-24_r_1_s_50_BSNTN2248-24,BSNTN2248-24,r_1_s_50,448,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2280-24_r_1.3_s_100_BSNTN2280-24,BSNTN2280-24,r_1.3_s_100,16218608,373,81,1569,0.0,57.0,24.294455066921607,24.0,373,367,0,2,4,0,88.53,27.44,57.0,2.0
BSNTN2215-24_r_1.3_s_50_BSNTN2215-24,BSNTN2215-24,r_1.3_s_50,204,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2243-24_r_1_s_100_BSNTN2243-24,BSNTN2243-24,r_1_s_100,8986785,273,14,1533,3.0,31.0,18.332681017612526,18.0,273,255,2,12,4,0,100.0,18.33,31.0,3.0
BSNTN2190-24_r_1_s_100_BSNTN2190-24,BSNTN2190-24,r_1_s_100,17461681,309,0,1569,0.0,74.0,17.84512428298279,14.0,309,296,0,10,3,0,88.34,20.2,74.0,2.0
BSNTN2240-24_r_1_s_100_BSNTN2240-24,BSNTN2240-24,r_1_s_100,373,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2276-24_r_1.5_s_100_BSNTN2276-24,BSNTN2276-24,r_1.5_s_100,565,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2276-24_r_1.3_s_50_BSNTN2276-24,BSNTN2276-24,r_1.3_s_50,565,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2197-24_r_1_s_50_BSNTN2197-24,BSNTN2197-24,r_1_s_50,16357839,550,1391,1569,0.0,130.0,19.011472275334608,15.0,550,463,0,59,28,0,98.66,19.27,130.0,2.0
BSNTN2241-24_r_1.3_s_50_BSNTN2241-24,BSNTN2241-24,r_1.3_s_50,859,0,0,1539,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2213-24_r_1.3_s_50_BSNTN2213-24,BSNTN2213-24,r_1.3_s_50,281,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2240-24_r_1.3_s_50_BSNTN2240-24,BSNTN2240-24,r_1.3_s_50,373,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2249-24_r_1.5_s_100_BSNTN2249-24,BSNTN2249-24,r_1.5_s_100,13942875,39,42,1569,0.0,10.0,2.124282982791587,2.0,39,37,0,1,1,0,52.96,4.01,10.0,2.0
BSNTN2245-24_r_1.3_s_100_BSNTN2245-24,BSNTN2245-24,r_1.3_s_100,14549836,2306,138,1539,0.0,554.0,120.45029239766082,75.0,2306,2258,0,14,34,0,93.96,128.2,554.0,2.0
BSNTN2200-24_r_1_s_100_BSNTN2200-24,BSNTN2200-24,r_1_s_100,18417641,191,7,1569,0.0,28.0,11.523900573613767,12.0,191,185,2,4,0,0,93.5,12.33,28.0,1.0
BSNTN2238-24_r_1_s_100_BSNTN2238-24,BSNTN2238-24,r_1_s_100,671,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2204-24_r_1_s_100_BSNTN2204-24,BSNTN2204-24,r_1_s_100,314,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2277-24_r_1_s_100_BSNTN2277-24,BSNTN2277-24,r_1_s_100,11691471,755,5,1533,6.0,94.0,44.43052837573386,43.0,755,707,4,39,5,0,100.0,44.43,94.0,6.0
BSNTN2198-24_r_1.3_s_50_BSNTN2198-24,BSNTN2198-24,r_1.3_s_50,10664625,387,737,1569,0.0,114.0,13.567877629063098,10.0,387,330,16,26,15,0,86.23,15.73,114.0,1.0
BSNTN2232-24_r_1.3_s_100_BSNTN2232-24,BSNTN2232-24,r_1.3_s_100,12868832,21,2,1569,0.0,6.0,1.2944550669216062,1.0,21,20,0,1,0,0,50.48,2.56,6.0,1.0
BSNTN2231-24_r_1.3_s_50_BSNTN2231-24,BSNTN2231-24,r_1.3_s_50,6377174,216,77,1533,0.0,20.0,8.158512720156557,8.0,216,203,0,11,2,0,97.26,8.39,20.0,1.0
BSNTN2278-24_r_1_s_50_BSNTN2278-24,BSNTN2278-24,r_1_s_50,3255521,4,4,1533,0.0,2.0,0.14481409001956946,0.0,4,4,0,0,0,0,7.24,2.0,2.0,2.0
BSNTN2269-24_r_1_s_100_BSNTN2269-24,BSNTN2269-24,r_1_s_100,17652894,94,0,1533,0.0,14.0,5.00587084148728,4.0,94,88,0,2,4,0,87.28,5.74,14.0,2.0
BSNTN2206-24_r_1.5_s_100_BSNTN2206-24,BSNTN2206-24,r_1.5_s_100,17459886,63,2,1533,0.0,15.0,3.3620352250489236,2.0,63,56,6,0,1,0,52.84,6.36,15.0,2.0
BSNTN2235-24_r_1_s_50_BSNTN2235-24,BSNTN2235-24,r_1_s_50,10827474,261,340,1569,0.0,34.0,8.734225621414915,7.0,261,219,0,25,17,0,80.88,10.8,34.0,1.0
BSNTN2189-24_r_1_s_100_BSNTN2189-24,BSNTN2189-24,r_1_s_100,3091883,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2253-24_r_1.3_s_100_BSNTN2253-24,BSNTN2253-24,r_1.3_s_100,477,0,0,1539,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2186-24_r_1.3_s_50_BSNTN2186-24,BSNTN2186-24,r_1.3_s_50,16654711,585,1302,1569,0.0,103.0,21.149139579349903,17.0,585,556,14,8,7,0,87.95,24.05,103.0,1.0
BSNTN2242-24_r_1_s_100_BSNTN2242-24,BSNTN2242-24,r_1_s_100,427,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2223-24_r_1.5_s_100_BSNTN2223-24,BSNTN2223-24,r_1.5_s_100,4153619,17,41,1569,0.0,9.0,1.0783938814531548,0.0,17,13,2,2,0,0,33.46,3.22,9.0,1.0
BSNTN2209-24_r_1.5_s_100_BSNTN2209-24,BSNTN2209-24,r_1.5_s_100,17611801,2,7,1710,0.0,2.0,0.10526315789473684,0.0,2,2,0,0,0,0,5.26,2.0,2.0,2.0
BSNTN2263-24_r_1.3_s_100_BSNTN2263-24,BSNTN2263-24,r_1.3_s_100,413,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2278-24_r_1.3_s_50_BSNTN2278-24,BSNTN2278-24,r_1.3_s_50,3255521,0,8,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2252-24_r_1_s_100_BSNTN2252-24,BSNTN2252-24,r_1_s_100,6046414,24,1,1533,0.0,8.0,1.4403131115459882,0.0,24,22,2,0,0,0,41.49,3.47,8.0,2.0
BSNTN2211-24_r_1.5_s_100_BSNTN2211-24,BSNTN2211-24,r_1.5_s_100,567,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2235-24_r_1.3_s_100_BSNTN2235-24,BSNTN2235-24,r_1.3_s_100,10827474,22,19,1569,0.0,6.0,1.101338432122371,0.0,22,22,0,0,0,0,30.21,3.65,6.0,2.0
BSNTN2213-24_r_1.5_s_100_BSNTN2213-24,BSNTN2213-24,r_1.5_s_100,281,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2276-24_r_1.5_s_50_BSNTN2276-24,BSNTN2276-24,r_1.5_s_50,565,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2213-24_r_1_s_100_BSNTN2213-24,BSNTN2213-24,r_1_s_100,281,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
