Filename,ID,mge_params,n_reads_in,n_reads_aligned,n_reads_skipped,ref_length,cov_min,cov_max,cov_avg,cov_med,cleaning_input_reads,cleaning_kept_reads,cleaning_removed_human,cleaning_removed_at,cleaning_removed_outlier,cleaning_ambig_bases,cleaning_cov_percent,cleaning_cov_avg,cleaning_cov_max,cleaning_cov_min
BSNTN2967-24_r_1.5_s_50_BSNTN2967-24,BSNTN2967-24,r_1.5_s_50,17518220,484,7871,1524,0.0,173.0,34.318897637795274,4.0,484,461,0,13,10,0,62.2,55.17,173.0,1.0
BSNTN3012-24_r_1.3_s_50_BSNTN3012-24,BSNTN3012-24,r_1.3_s_50,15363918,608,4207,1524,0.0,81.0,39.088582677165356,42.0,608,517,0,89,2,0,94.49,41.37,81.0,1.0
BSNTN2962-24_r_1.3_s_100_BSNTN2962-24,BSNTN2962-24,r_1.3_s_100,15242719,294,81,1524,0.0,52.0,24.848425196850393,26.0,294,267,0,10,17,0,89.96,27.62,52.0,2.0
BSNTN2960-24_r_1.5_s_50_BSNTN2960-24,BSNTN2960-24,r_1.5_s_50,22251274,1104,6649,1524,0.0,227.0,75.23228346456693,60.0,1104,988,0,95,21,0,97.44,77.21,227.0,1.0
BSNTN2967-24_r_1_s_100_BSNTN2967-24,BSNTN2967-24,r_1_s_100,17518220,2079,278,1524,0.0,377.0,174.38779527559055,173.0,2079,1959,0,94,26,0,94.69,184.18,377.0,1.0
BSNTN2949-24_r_1.3_s_50_BSNTN2949-24,BSNTN2949-24,r_1.3_s_50,15281145,4815,9307,1524,0.0,724.0,352.4704724409449,334.0,4815,4653,0,92,70,0,98.23,358.83,724.0,2.0
BSNTN2976-24_r_1.5_s_50_BSNTN2976-24,BSNTN2976-24,r_1.5_s_50,18070915,413,8329,1524,0.0,103.0,24.096456692913385,8.0,413,360,0,45,8,0,69.09,34.87,103.0,1.0
BSNTN3031-24_r_1.3_s_100_BSNTN3031-24,BSNTN3031-24,r_1.3_s_100,22412920,1082,1083,1524,0.0,267.0,83.50393700787401,58.0,1082,948,104,20,10,0,89.76,93.03,267.0,1.0
BSNTN2946-24_r_1.3_s_50_BSNTN2946-24,BSNTN2946-24,r_1.3_s_50,11812810,1125,3516,1524,0.0,170.0,84.05118110236221,95.5,1125,1052,0,64,9,0,96.46,87.14,170.0,1.0
BSNTN3037-24_r_1_s_50_BSNTN3037-24,BSNTN3037-24,r_1_s_50,17000458,2894,3039,1539,0.0,376.0,191.39961013645225,203.0,2894,2786,0,47,61,0,99.42,192.53,376.0,2.0
BSNTN3008-24_r_1_s_50_BSNTN3008-24,BSNTN3008-24,r_1_s_50,15888769,2806,5055,1524,0.0,318.0,172.66535433070865,181.5,2806,2281,0,435,90,0,99.61,173.35,318.0,3.0
BSNTN2950-24_r_1.3_s_100_BSNTN2950-24,BSNTN2950-24,r_1.3_s_100,16600607,559,199,1524,0.0,106.0,43.44488188976378,43.5,559,556,0,0,3,0,92.91,46.76,106.0,1.0
BSNTN2954-24_r_1.5_s_100_BSNTN2954-24,BSNTN2954-24,r_1.5_s_100,14047362,118,424,1524,0.0,61.0,8.702755905511811,1.0,118,114,0,3,1,0,50.39,17.27,61.0,1.0
BSNTN2997-24_r_1.3_s_100_BSNTN2997-24,BSNTN2997-24,r_1.3_s_100,16498230,1270,225,1524,0.0,182.0,103.32086614173228,108.0,1270,1259,0,1,10,0,91.73,112.63,182.0,1.0
BSNTN3015-24_r_1.5_s_100_BSNTN3015-24,BSNTN3015-24,r_1.5_s_100,13839883,408,561,1524,0.0,128.0,28.673228346456693,23.0,408,406,0,0,2,0,68.7,41.74,128.0,1.0
BSNTN3024-24_r_1_s_50_BSNTN3024-24,BSNTN3024-24,r_1_s_50,21848251,2018,6720,1524,0.0,246.0,108.53937007874016,115.0,2018,1175,0,765,78,0,99.8,108.75,246.0,1.0
BSNTN3004-24_r_1_s_50_BSNTN3004-24,BSNTN3004-24,r_1_s_50,14296475,2036,3120,1524,1.0,212.0,122.91929133858268,120.0,2036,1727,0,257,52,0,100.0,122.92,212.0,1.0
BSNTN2954-24_r_1.3_s_100_BSNTN2954-24,BSNTN2954-24,r_1.3_s_100,14047362,259,283,1524,0.0,85.0,18.8503937007874,10.0,259,249,0,6,4,0,80.12,23.53,85.0,1.0
BSNTN2958-24_r_1.5_s_100_BSNTN2958-24,BSNTN2958-24,r_1.5_s_100,15839693,217,699,1524,0.0,64.0,15.39763779527559,13.0,217,214,0,0,3,0,71.06,21.67,64.0,1.0
BSNTN3003-24_r_1_s_50_BSNTN3003-24,BSNTN3003-24,r_1_s_50,18900963,8190,5993,1524,0.0,872.0,621.3897637795276,639.0,8190,7633,0,313,244,0,99.8,622.62,872.0,2.0
BSNTN2949-24_r_1.5_s_50_BSNTN2949-24,BSNTN2949-24,r_1.5_s_50,15281145,2971,11151,1524,0.0,712.0,217.00393700787401,149.0,2971,2885,0,57,29,0,90.75,239.13,712.0,2.0
BSNTN2983-24_r_1.3_s_50_BSNTN2983-24,BSNTN2983-24,r_1.3_s_50,19175740,1198,5485,1524,0.0,156.0,79.75196850393701,93.0,1198,1118,0,67,13,0,96.85,82.35,156.0,1.0
BSNTN3026-24_r_1.3_s_50_BSNTN3026-24,BSNTN3026-24,r_1.3_s_50,17718777,431,5235,1524,0.0,64.0,20.253937007874015,18.0,431,296,0,117,18,0,93.11,21.75,64.0,1.0
BSNTN2989-24_r_1_s_100_BSNTN2989-24,BSNTN2989-24,r_1_s_100,12464888,498,17,1524,0.0,74.0,42.44291338582677,46.5,498,480,0,14,4,0,98.43,43.12,74.0,7.0
BSNTN3033-24_r_1.5_s_100_BSNTN3033-24,BSNTN3033-24,r_1.5_s_100,20838842,650,533,1524,0.0,131.0,55.85236220472441,53.0,650,642,0,1,7,0,87.99,63.47,131.0,1.0
BSNTN2999-24_r_1_s_50_BSNTN2999-24,BSNTN2999-24,r_1_s_50,7652869,756,1498,1524,0.0,151.0,44.83464566929134,42.0,756,517,2,178,59,0,96.85,46.29,151.0,2.0
BSNTN3022-24_r_1.5_s_50_BSNTN3022-24,BSNTN3022-24,r_1.5_s_50,24197684,286,10134,1524,0.0,109.0,12.862204724409448,3.0,286,259,0,14,13,0,59.84,21.49,109.0,1.0
BSNTN2982-24_r_1.5_s_50_BSNTN2982-24,BSNTN2982-24,r_1.5_s_50,10455892,260,2348,1524,0.0,40.0,11.844488188976378,10.0,260,236,0,19,5,0,78.54,15.08,40.0,1.0
BSNTN2958-24_r_1.3_s_50_BSNTN2958-24,BSNTN2958-24,r_1.3_s_50,15839693,741,5268,1524,0.0,116.0,47.539370078740156,47.0,741,679,0,43,19,0,98.03,48.49,116.0,2.0
BSNTN2995-24_r_1_s_100_BSNTN2995-24,BSNTN2995-24,r_1_s_100,16584316,1623,231,1524,0.0,226.0,131.5511811023622,139.5,1623,1589,0,10,24,0,99.21,132.6,226.0,2.0
BSNTN3000-24_r_1.5_s_100_BSNTN3000-24,BSNTN3000-24,r_1.5_s_100,13036363,79,291,1524,0.0,37.0,5.072834645669292,0.0,79,79,0,0,0,0,37.2,13.63,37.0,1.0
BSNTN3036-24_r_1_s_100_BSNTN3036-24,BSNTN3036-24,r_1_s_100,20970340,586,38,1524,0.0,75.0,46.974409448818896,46.0,586,542,0,39,5,0,98.43,47.73,75.0,3.0
BSNTN3008-24_r_1.5_s_100_BSNTN3008-24,BSNTN3008-24,r_1.5_s_100,15888769,324,1539,1524,0.0,137.0,23.438976377952756,4.0,324,317,0,3,4,0,53.54,43.78,137.0,2.0
BSNTN2980-24_r_1_s_100_BSNTN2980-24,BSNTN2980-24,r_1_s_100,13625941,1082,39,1524,0.0,154.0,84.99803149606299,91.0,1082,1066,0,4,12,0,99.41,85.5,154.0,6.0
BSNTN2948-24_r_1.3_s_100_BSNTN2948-24,BSNTN2948-24,r_1.3_s_100,12064609,135,214,1524,0.0,37.0,9.464566929133857,7.0,135,132,0,3,0,0,79.92,11.84,37.0,1.0
BSNTN2965-24_r_1.5_s_100_BSNTN2965-24,BSNTN2965-24,r_1.5_s_100,15370580,230,1507,1524,0.0,83.0,16.78937007874016,2.0,230,229,0,0,1,0,52.95,31.71,83.0,2.0
BSNTN3019-24_r_1.3_s_100_BSNTN3019-24,BSNTN3019-24,r_1.3_s_100,8195390,102,81,1560,0.0,32.0,6.096153846153846,3.0,102,95,0,5,2,0,71.92,8.48,32.0,1.0
BSNTN3018-24_r_1_s_50_BSNTN3018-24,BSNTN3018-24,r_1_s_50,9741318,650,2263,1524,0.0,78.0,36.87204724409449,36.0,650,497,0,129,24,0,99.61,37.02,78.0,4.0
BSNTN3004-24_r_1.5_s_50_BSNTN3004-24,BSNTN3004-24,r_1.5_s_50,14296475,1008,4148,1524,0.0,199.0,67.62204724409449,57.0,1008,952,0,43,13,0,91.54,73.88,199.0,2.0
BSNTN2965-24_r_1.3_s_50_BSNTN2965-24,BSNTN2965-24,r_1.3_s_50,15370580,1129,5490,1524,0.0,242.0,76.67125984251969,60.5,1129,1044,0,66,19,0,88.39,86.75,242.0,1.0
BSNTN2972-24_r_1.3_s_100_BSNTN2972-24,BSNTN2972-24,r_1.3_s_100,20712622,671,557,1524,0.0,124.0,52.580708661417326,58.5,671,665,0,0,6,0,86.61,60.71,124.0,1.0
BSNTN3040-24_r_1.5_s_50_BSNTN3040-24,BSNTN3040-24,r_1.5_s_50,17887351,128,4743,1524,0.0,21.0,5.122047244094488,3.0,128,109,0,12,7,0,65.16,7.86,21.0,1.0
BSNTN3017-24_r_1.3_s_50_BSNTN3017-24,BSNTN3017-24,r_1.3_s_50,74,0,0,1539,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2993-24_r_1.5_s_50_BSNTN2993-24,BSNTN2993-24,r_1.5_s_50,16390777,306,4355,1524,0.0,52.0,10.828740157480315,4.0,306,255,0,35,16,0,70.28,15.41,52.0,1.0
BSNTN2986-24_r_1.3_s_100_BSNTN2986-24,BSNTN2986-24,r_1.3_s_100,23155235,158,237,1524,0.0,38.0,12.23031496062992,11.0,158,140,0,13,5,0,77.56,15.77,38.0,1.0
BSNTN2977-24_r_1.3_s_50_BSNTN2977-24,BSNTN2977-24,r_1.3_s_50,14242964,714,3028,1524,0.0,123.0,47.00196850393701,46.0,714,666,0,40,8,0,99.02,47.47,123.0,2.0
BSNTN3032-24_r_1_s_50_BSNTN3032-24,BSNTN3032-24,r_1_s_50,16859277,1737,4183,1524,2.0,539.0,85.68503937007874,71.0,1737,1375,0,302,60,0,100.0,85.69,539.0,2.0
BSNTN2981-24_r_1_s_100_BSNTN2981-24,BSNTN2981-24,r_1_s_100,7988421,553,70,1524,0.0,75.0,45.303149606299215,50.0,553,539,0,6,8,0,91.54,49.49,75.0,1.0
BSNTN2962-24_r_1.3_s_50_BSNTN2962-24,BSNTN2962-24,r_1.3_s_50,15242719,419,5025,1524,0.0,58.0,27.891732283464567,27.0,419,333,0,64,22,0,98.62,28.28,58.0,1.0
BSNTN3009-24_r_1.3_s_50_BSNTN3009-24,BSNTN3009-24,r_1.3_s_50,42686196,1035,14449,1524,0.0,154.0,61.139763779527556,60.0,1035,751,0,242,42,0,99.02,61.75,154.0,1.0
BSNTN2997-24_r_1_s_100_BSNTN2997-24,BSNTN2997-24,r_1_s_100,16498230,1457,38,1524,0.0,187.0,118.18897637795276,126.0,1457,1442,0,3,12,0,94.88,124.56,187.0,7.0
BSNTN2963-24_r_1_s_50_BSNTN2963-24,BSNTN2963-24,r_1_s_50,25039755,2739,6771,1524,2.0,678.0,147.22834645669292,135.0,2739,2213,0,427,99,0,100.0,147.23,678.0,2.0
BSNTN2975-24_r_1.3_s_50_BSNTN2975-24,BSNTN2975-24,r_1.3_s_50,13541014,279,3795,1524,0.0,113.0,9.338582677165354,5.0,279,255,0,20,4,0,75.2,12.42,113.0,1.0
BSNTN3018-24_r_1.5_s_50_BSNTN3018-24,BSNTN3018-24,r_1.5_s_50,9741318,290,2623,1524,0.0,67.0,19.403543307086615,17.0,290,278,0,8,4,0,89.37,21.71,67.0,1.0
BSNTN3001-24_r_1.3_s_50_BSNTN3001-24,BSNTN3001-24,r_1.3_s_50,20933711,1338,7311,1524,0.0,182.0,88.13188976377953,85.0,1338,1237,0,69,32,0,97.83,90.08,182.0,1.0
BSNTN3018-24_r_1.3_s_50_BSNTN3018-24,BSNTN3018-24,r_1.3_s_50,9741318,458,2455,1524,0.0,68.0,28.570866141732285,28.0,458,395,0,51,12,0,98.23,29.09,68.0,1.0
BSNTN3000-24_r_1_s_100_BSNTN3000-24,BSNTN3000-24,r_1_s_100,13036363,302,68,1524,0.0,105.0,22.291338582677167,16.0,302,291,0,3,8,0,97.24,22.92,105.0,1.0
BSNTN2966-24_r_1_s_50_BSNTN2966-24,BSNTN2966-24,r_1_s_50,6948755,271,649,1524,0.0,30.0,12.527559055118111,12.0,271,197,0,60,14,0,98.62,12.7,30.0,1.0
BSNTN2982-24_r_1_s_100_BSNTN2982-24,BSNTN2982-24,r_1_s_100,10455892,300,41,1524,0.0,42.0,19.72244094488189,20.0,300,285,0,9,6,0,93.5,21.09,42.0,1.0
BSNTN3016-24_r_1.5_s_100_BSNTN3016-24,BSNTN3016-24,r_1.5_s_100,14925248,828,1019,1524,0.0,164.0,63.81692913385827,54.5,828,808,0,12,8,0,89.37,71.41,164.0,1.0
BSNTN2977-24_r_1_s_100_BSNTN2977-24,BSNTN2977-24,r_1_s_100,14242964,605,22,1524,0.0,119.0,45.41732283464567,42.0,605,599,0,0,6,0,99.21,45.78,119.0,3.0
BSNTN3005-24_r_1.3_s_50_BSNTN3005-24,BSNTN3005-24,r_1.3_s_50,9706715,189,2142,1524,0.0,58.0,9.742125984251969,6.0,189,127,1,48,13,0,84.25,11.56,58.0,1.0
BSNTN3002-24_r_1.5_s_100_BSNTN3002-24,BSNTN3002-24,r_1.5_s_100,25206716,1157,931,1524,0.0,249.0,96.08267716535433,79.0,1157,1147,0,0,10,0,87.99,109.19,249.0,2.0
BSNTN2990-24_r_1.5_s_100_BSNTN2990-24,BSNTN2990-24,r_1.5_s_100,17692388,81,262,1524,0.0,39.0,4.909448818897638,0.0,81,76,0,2,3,0,41.54,11.82,39.0,1.0
BSNTN3039-24_r_1.5_s_50_BSNTN3039-24,BSNTN3039-24,r_1.5_s_50,22414900,514,7873,1524,0.0,140.0,29.12204724409449,10.0,514,488,0,12,14,0,66.54,43.77,140.0,1.0
BSNTN3005-24_r_1_s_100_BSNTN3005-24,BSNTN3005-24,r_1_s_100,9706715,372,381,1524,0.0,97.0,29.966535433070867,32.0,372,271,2,65,34,0,92.72,32.32,97.0,1.0
BSNTN2983-24_r_1.5_s_50_BSNTN2983-24,BSNTN2983-24,r_1.5_s_50,19175740,619,6064,1524,0.0,126.0,39.13779527559055,35.5,619,586,0,26,7,0,75.59,51.78,126.0,1.0
BSNTN3026-24_r_1.5_s_50_BSNTN3026-24,BSNTN3026-24,r_1.5_s_50,17718777,175,5491,1524,0.0,38.0,6.344488188976378,4.0,175,130,0,35,10,0,64.37,9.86,38.0,1.0
BSNTN2981-24_r_1_s_50_BSNTN2981-24,BSNTN2981-24,r_1_s_50,7988421,1003,2763,1524,0.0,144.0,59.63582677165354,63.0,1003,809,0,159,35,0,98.82,60.35,144.0,1.0
BSNTN3008-24_r_1.3_s_100_BSNTN3008-24,BSNTN3008-24,r_1.3_s_100,15888769,849,1014,1524,0.0,228.0,65.07283464566929,47.0,849,817,0,17,15,0,82.48,78.89,228.0,2.0
BSNTN2990-24_r_1.5_s_50_BSNTN2990-24,BSNTN2990-24,r_1.5_s_50,17692388,290,6938,1524,0.0,69.0,9.559055118110237,2.0,290,248,0,24,18,0,57.48,16.63,69.0,1.0
BSNTN3017-24_r_1_s_50_BSNTN3017-24,BSNTN3017-24,r_1_s_50,74,0,0,1539,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2947-24_r_1.3_s_50_BSNTN2947-24,BSNTN2947-24,r_1.3_s_50,13896271,526,3579,1524,0.0,101.0,24.38976377952756,16.0,526,475,0,20,31,0,92.91,26.25,101.0,1.0
BSNTN3018-24_r_1.3_s_100_BSNTN3018-24,BSNTN3018-24,r_1.3_s_100,9741318,313,61,1524,0.0,62.0,24.799212598425196,23.0,313,306,0,3,4,0,95.08,26.08,62.0,1.0
BSNTN2957-24_r_1.5_s_100_BSNTN2957-24,BSNTN2957-24,r_1.5_s_100,9036761,40,133,1524,0.0,16.0,2.533464566929134,0.0,40,37,0,2,1,0,45.08,5.62,16.0,1.0
BSNTN3037-24_r_1.5_s_100_BSNTN3037-24,BSNTN3037-24,r_1.5_s_100,17000458,1936,385,1539,0.0,244.0,149.3196881091618,164.0,1936,1922,0,0,14,0,98.64,151.39,244.0,1.0
BSNTN3026-24_r_1_s_50_BSNTN3026-24,BSNTN3026-24,r_1_s_50,17718777,1092,4574,1524,0.0,248.0,50.903543307086615,47.0,1092,660,0,392,40,0,99.41,51.21,248.0,1.0
BSNTN3035-24_r_1.3_s_100_BSNTN3035-24,BSNTN3035-24,r_1.3_s_100,16135121,997,36,1539,0.0,117.0,78.05458089668616,79.0,997,987,0,2,8,0,99.42,78.51,117.0,30.0
BSNTN2980-24_r_1_s_50_BSNTN2980-24,BSNTN2980-24,r_1_s_50,13625941,1673,2888,1524,1.0,179.0,102.77165354330708,106.0,1673,1446,0,192,35,0,100.0,102.77,179.0,1.0
BSNTN2986-24_r_1_s_100_BSNTN2986-24,BSNTN2986-24,r_1_s_100,23155235,330,65,1524,0.0,56.0,26.163385826771652,25.0,330,249,0,68,13,0,99.21,26.37,56.0,1.0
BSNTN3035-24_r_1.3_s_50_BSNTN3035-24,BSNTN3035-24,r_1.3_s_50,16135121,1161,3444,1539,0.0,129.0,82.55555555555556,82.0,1161,1126,0,21,14,0,99.61,82.88,129.0,3.0
BSNTN3004-24_r_1.3_s_50_BSNTN3004-24,BSNTN3004-24,r_1.3_s_50,14296475,1579,3577,1524,0.0,201.0,105.30511811023622,106.0,1579,1476,0,79,24,0,99.61,105.72,201.0,1.0
BSNTN3025-24_r_1.5_s_100_BSNTN3025-24,BSNTN3025-24,r_1.5_s_100,13472518,245,434,1524,0.0,63.0,20.24015748031496,14.5,245,243,0,0,2,0,80.91,25.02,63.0,1.0
BSNTN3036-24_r_1.3_s_50_BSNTN3036-24,BSNTN3036-24,r_1.3_s_50,20970340,837,5021,1524,0.0,163.0,49.33661417322835,47.0,837,698,0,120,19,0,98.23,50.23,163.0,2.0
BSNTN2968-24_r_1.3_s_50_BSNTN2968-24,BSNTN2968-24,r_1.3_s_50,19948434,431,5012,1524,0.0,53.0,23.198818897637796,23.0,431,349,0,73,9,0,87.99,26.36,53.0,1.0
BSNTN3035-24_r_1_s_50_BSNTN3035-24,BSNTN3035-24,r_1_s_50,16135121,1327,3278,1539,0.0,135.0,88.60233918128655,87.0,1327,1212,0,92,23,0,99.61,88.95,135.0,3.0
BSNTN3007-24_r_1.3_s_100_BSNTN3007-24,BSNTN3007-24,r_1.3_s_100,11176419,255,45,1524,0.0,40.0,18.30708661417323,21.0,255,252,0,0,3,0,95.08,19.25,40.0,1.0
BSNTN3032-24_r_1.3_s_50_BSNTN3032-24,BSNTN3032-24,r_1.3_s_50,16859277,1151,4769,1524,0.0,472.0,54.23031496062992,26.0,1151,981,0,127,43,0,86.81,62.47,472.0,1.0
BSNTN3029-24_r_1_s_50_BSNTN3029-24,BSNTN3029-24,r_1_s_50,11001347,532,2687,1524,0.0,58.0,23.133858267716537,21.0,532,394,0,103,35,0,98.62,23.46,58.0,1.0
BSNTN3038-24_r_1.3_s_50_BSNTN3038-24,BSNTN3038-24,r_1.3_s_50,20808876,2477,7717,1524,0.0,386.0,179.3011811023622,182.5,2477,2315,0,133,29,0,98.62,181.81,386.0,2.0
BSNTN3039-24_r_1_s_100_BSNTN3039-24,BSNTN3039-24,r_1_s_100,22414900,1181,216,1524,0.0,192.0,92.2992125984252,90.0,1181,1150,0,14,17,0,93.9,98.3,192.0,2.0
BSNTN3021-24_r_1_s_100_BSNTN3021-24,BSNTN3021-24,r_1_s_100,21278826,1617,86,1524,0.0,184.0,128.33070866141733,140.5,1617,1518,0,57,42,0,94.69,135.53,184.0,14.0
BSNTN2984-24_r_1.5_s_100_BSNTN2984-24,BSNTN2984-24,r_1.5_s_100,19883306,42,272,1524,0.0,17.0,2.5078740157480315,0.0,42,41,0,0,1,0,35.63,7.04,17.0,1.0
BSNTN3024-24_r_1.3_s_100_BSNTN3024-24,BSNTN3024-24,r_1.3_s_100,21848251,496,555,1524,0.0,108.0,37.29330708661417,33.0,496,352,0,133,11,0,91.54,40.74,108.0,1.0
BSNTN3002-24_r_1.5_s_50_BSNTN3002-24,BSNTN3002-24,r_1.5_s_50,25206716,1329,7434,1524,0.0,253.0,100.53149606299213,83.0,1329,1294,0,23,12,0,90.75,110.78,253.0,1.0
BSNTN3015-24_r_1_s_100_BSNTN3015-24,BSNTN3015-24,r_1_s_100,13839883,932,37,1524,0.0,169.0,71.11417322834646,71.0,932,922,0,4,6,0,94.29,75.42,169.0,6.0
BSNTN2991-24_r_1.3_s_100_BSNTN2991-24,BSNTN2991-24,r_1.3_s_100,17983095,436,57,1524,0.0,75.0,33.00984251968504,32.0,436,430,0,0,6,0,95.87,34.43,75.0,1.0
BSNTN3018-24_r_1_s_100_BSNTN3018-24,BSNTN3018-24,r_1_s_100,9741318,355,19,1524,0.0,68.0,28.169291338582678,26.0,355,335,0,15,5,0,98.62,28.56,68.0,3.0
BSNTN3013-24_r_1.5_s_100_BSNTN3013-24,BSNTN3013-24,r_1.5_s_100,19793523,205,1215,1524,0.0,93.0,15.041338582677165,2.0,205,204,0,0,1,0,51.57,29.16,93.0,1.0
BSNTN2950-24_r_1.5_s_100_BSNTN2950-24,BSNTN2950-24,r_1.5_s_100,16600607,341,417,1524,0.0,84.0,25.543307086614174,19.0,341,339,0,0,2,0,71.46,35.75,84.0,1.0
BSNTN3036-24_r_1.5_s_100_BSNTN3036-24,BSNTN3036-24,r_1.5_s_100,20970340,293,331,1524,0.0,59.0,23.4251968503937,23.0,293,289,0,2,2,0,88.19,26.56,59.0,1.0
BSNTN2949-24_r_1.5_s_100_BSNTN2949-24,BSNTN2949-24,r_1.5_s_100,15281145,2605,4105,1524,0.0,697.0,206.55708661417322,138.0,2605,2588,0,0,17,0,89.96,229.61,697.0,2.0
BSNTN3026-24_r_1_s_100_BSNTN3026-24,BSNTN3026-24,r_1_s_100,17718777,403,182,1524,0.0,59.0,28.76771653543307,30.0,403,296,0,89,18,0,94.69,30.38,59.0,6.0
BSNTN2964-24_r_1.5_s_50_BSNTN2964-24,BSNTN2964-24,r_1.5_s_50,13699446,993,5081,1524,0.0,198.0,58.22244094488189,50.0,993,974,0,12,7,0,82.87,70.25,198.0,1.0
BSNTN2958-24_r_1.5_s_50_BSNTN2958-24,BSNTN2958-24,r_1.5_s_50,15839693,312,5697,1524,0.0,69.0,17.893700787401574,16.0,312,296,0,10,6,0,79.33,22.56,69.0,1.0
BSNTN2970-24_r_1.3_s_50_BSNTN2970-24,BSNTN2970-24,r_1.3_s_50,14018725,855,3721,1524,0.0,117.0,55.91732283464567,54.5,855,786,0,54,15,0,97.05,57.62,117.0,1.0
BSNTN3014-24_r_1_s_100_BSNTN3014-24,BSNTN3014-24,r_1_s_100,13852849,251,61,1524,0.0,56.0,20.261811023622048,20.0,251,208,0,41,2,0,94.49,21.44,56.0,2.0
BSNTN2951-24_r_1.5_s_100_BSNTN2951-24,BSNTN2951-24,r_1.5_s_100,17198523,77,318,1524,0.0,26.0,5.596456692913386,0.0,77,76,0,0,1,0,43.7,12.81,26.0,1.0
BSNTN2974-24_r_1_s_50_BSNTN2974-24,BSNTN2974-24,r_1_s_50,11524713,395,991,1524,0.0,87.0,21.401574803149607,11.0,395,328,0,54,13,0,94.29,22.7,87.0,1.0
BSNTN3020-24_r_1_s_50_BSNTN3020-24,BSNTN3020-24,r_1_s_50,27872359,3227,7059,1524,2.0,295.0,204.2795275590551,207.5,3227,2597,0,531,99,0,100.0,204.28,295.0,2.0
BSNTN2955-24_r_1.5_s_100_BSNTN2955-24,BSNTN2955-24,r_1.5_s_100,22423288,129,935,1524,0.0,62.0,10.188976377952756,1.0,129,128,0,1,0,0,50.0,20.38,62.0,2.0
BSNTN3020-24_r_1.5_s_100_BSNTN3020-24,BSNTN3020-24,r_1.5_s_100,27872359,1304,967,1524,0.0,237.0,105.62204724409449,105.0,1304,1287,0,0,17,0,90.35,116.9,237.0,1.0
BSNTN3024-24_r_1.5_s_50_BSNTN3024-24,BSNTN3024-24,r_1.5_s_50,21848251,432,8306,1524,0.0,86.0,20.061023622047244,10.0,432,342,0,69,21,0,73.23,27.4,86.0,1.0
BSNTN2996-24_r_1.5_s_100_BSNTN2996-24,BSNTN2996-24,r_1.5_s_100,30062260,653,487,1524,0.0,181.0,55.05511811023622,46.0,653,647,0,2,4,0,87.4,62.99,181.0,1.0
BSNTN3028-24_r_1_s_50_BSNTN3028-24,BSNTN3028-24,r_1_s_50,11749867,1732,2821,1524,0.0,250.0,100.81299212598425,97.0,1732,1439,0,270,23,0,99.61,101.21,250.0,3.0
BSNTN2963-24_r_1.5_s_50_BSNTN2963-24,BSNTN2963-24,r_1.5_s_50,25039755,404,9106,1524,0.0,131.0,22.188976377952756,6.0,404,375,0,15,14,0,69.09,32.11,131.0,1.0
BSNTN2959-24_r_1.3_s_100_BSNTN2959-24,BSNTN2959-24,r_1.3_s_100,17460497,84,22,1524,0.0,16.0,6.366141732283465,6.0,84,82,0,0,2,0,86.42,7.37,16.0,1.0
BSNTN3017-24_r_1.3_s_100_BSNTN3017-24,BSNTN3017-24,r_1.3_s_100,74,0,0,1539,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2964-24_r_1_s_100_BSNTN2964-24,BSNTN2964-24,r_1_s_100,13699446,2443,566,1524,0.0,355.0,191.46850393700788,227.0,2443,2342,0,75,26,0,94.29,203.06,355.0,20.0
BSNTN2948-24_r_1_s_50_BSNTN2948-24,BSNTN2948-24,r_1_s_50,12064609,893,2483,1524,0.0,266.0,38.79527559055118,32.0,893,717,0,122,54,0,97.64,39.73,266.0,2.0
BSNTN2972-24_r_1.5_s_100_BSNTN2972-24,BSNTN2972-24,r_1.5_s_100,20712622,132,1096,1524,0.0,55.0,9.391732283464567,5.0,132,131,0,0,1,0,64.57,14.55,55.0,1.0
BSNTN2951-24_r_1_s_50_BSNTN2951-24,BSNTN2951-24,r_1_s_50,17198523,856,4040,1524,0.0,100.0,42.77952755905512,43.0,856,662,0,153,41,0,99.8,42.86,100.0,4.0
BSNTN3034-24_r_1.5_s_50_BSNTN3034-24,BSNTN3034-24,r_1.5_s_50,19852863,345,6675,1524,0.0,100.0,17.663385826771652,7.0,345,304,0,28,13,0,70.28,25.13,100.0,1.0
BSNTN3030-24_r_1.3_s_100_BSNTN3030-24,BSNTN3030-24,r_1.3_s_100,16774615,1137,268,1533,0.0,171.0,86.96868884540118,97.0,1137,1114,9,3,11,0,96.87,89.78,171.0,2.0
BSNTN2987-24_r_1.3_s_50_BSNTN2987-24,BSNTN2987-24,r_1.3_s_50,13666891,398,3195,1524,0.0,52.0,24.068897637795274,25.0,398,327,0,63,8,0,96.26,25.0,52.0,2.0
BSNTN2969-24_r_1_s_50_BSNTN2969-24,BSNTN2969-24,r_1_s_50,12819787,1670,3499,1524,0.0,325.0,110.30905511811024,105.5,1670,1232,0,294,144,0,99.02,111.41,325.0,1.0
BSNTN3024-24_r_1.5_s_100_BSNTN3024-24,BSNTN3024-24,r_1.5_s_100,21848251,194,857,1524,0.0,64.0,13.799212598425196,5.0,194,159,0,29,6,0,63.58,21.7,64.0,1.0
